seed,round,pre_hash,post_hash
252,39,7533945265712237062,7793898343908739802
252,40,17753002274282591345,11477421663107031696
252,41,10752176245502291633,16660087987023153767
253,1,5783443970360942688,17917078913496854569
253,2,13623886102113328610,7976638197526849875
253,3,9283939692210649402,6430367338249314811
253,4,5425007562913628955,9671295822116333219
253,5,15769018875731720308,1592820336143296769
253,6,10821342433426716511,12101681401830637983
253,7,17238209053751587130,17278477731678658111
253,8,4517229062144739403,13168069101157886577
253,9,16582968060445987879,18264936638989745180
253,10,218471754623228542,9930543037297654475
253,11,15232125276461360465,11534146864381355818
253,12,4851593142150636245,14623049089324050166
253,13,4414205337412388844,7854338122956719702
253,14,8483317792117083841,5311243470665459386
253,15,15099537820552365806,12388492591089537730
253,16,1152337147812380828,14292980638072841014
253,17,16857340175267838492,16596732965718104451
253,18,3017375688351536145,6428961645859407258
253,19,10985213587351340689,7078112752708574997
253,20,5655847111986230542,3951096366149748665
253,21,2106402147609409949,8948018717158921680
253,22,17733835471069753189,3730243212888523689
253,23,275454144884900826,7161497339751418992
253,24,215339421533923733,8635438377779646964
253,25,1899594782457363243,10074654488302272495
253,26,17757650719006985556,11531641078519174591
253,27,17203129058275854915,1104158498335703580
253,28,14867344842058467887,8019212562111440744
253,29,6842707982091689338,16681374017027846266
253,30,14973649465358269444,6217772048520422492
253,31,4331314692763576712,7154339670270146477
253,32,2890782189721469750,1763685167246186997
253,33,3125394774178990925,1576315367657092977
253,34,5500129127331225783,2031629542958566345
253,35,16166804736160333984,6373352484558319582
253,36,80683853082099416,13489128433669346878
253,37,11453494843821852061,14959710847594864223
253,38,13248635915575303134,1568688805486241210
253,39,17943468425873226457,12531373542695056506
253,40,9976642904009841326,7718885997284921808
253,41,7617359959820646761,9458475006076543143
253,42,9620600463655227392,10402592676895890364
254,1,8159156048156563377,5726331864185351725
254,2,302753595630817158,2645244675931404104
254,3,14367066559895166604,8145760365881880925
254,4,12173892719937253995,5784964335922102273
254,5,12686702496853016605,9290385779340768540
254,6,3911270620231106419,6093077032783723786
254,7,9519153989479194471,10236331189431710250
254,8,8065656441167401948,16657357891403954198
254,9,14899588863896846836,8644800960904483891
254,10,7774831545469035496,17550719231215315989
254,11,14311926855307564362,115538187130674669
254,12,16416486646973273098,13844081464003978795
254,13,2898476266900592580,11607975351657481054
254,14,2190132748692724155,1909490516229085378
254,15,10625709990093309159,586301559620044996
254,16,13483740736891740690,3564859576901802308
254,17,16894706694523300420,10466345547572228179
254,18,18283380472831607985,3211823917023816208
254,19,9707703456517603936,1157556416136224517
254,20,17081624796174076267,6012429981717422416
254,21,8760407569555784567,11681586128256627271
254,22,17967638134040008902,7520269186951009132
254,23,13315833096996994208,5869929229705587184
254,24,7978444383565954963,10552965731594865935
254,25,9315874148093720336,12074294359442056559
254,26,15850522888876878899,4090386355426828138
254,27,11359647764721163164,16782279032626493575
254,28,14999939280960467434,12644432489626583923
254,29,14977908600675039380,3562303601155377671
254,30,8827898522089172999,1754876889713287843
254,31,4904137813528300792,16554296293956948232
254,32,16911184948902141446,13663154861404565894
254,33,637315339554865290,12544738112574063052
254,34,8257513111276925836,940090954163901664
254,35,11113962934720301712,2890921817509854279
254,36,12434258896366183954,13635731675391121256
254,37,4061245368090710494,9992170974664687922
254,38,6686094983140571599,15695732969075198442
254,39,9827086167384667249,15821505906074049377
254,40,6681198189470238266,8244302574843698493
254,41,6012304847984459065,11508302093895419471
254,42,9093457085893959160,8957781566278926437
254,43,4755042761454407504,14917970700215626312
255,1,13876199136379652049,8181215746521410327
255,2,8806393531418490486,14381727788180454139
255,3,5002934763917709607,2395088341717743517
255,4,9195262079378207701,7677494864541363215
255,5,12392237531038380038,937565583056878685
255,6,11785239499289904667,10567831758493015042
255,7,4547967376844745457,8941297820847316310
255,8,5326445662827733290,15669789704106688538
255,9,2085146858599713018,13495973398285116851
255,10,4125585297630792267,9425273620947316808
255,11,18041088451007273719,14718720675259906550
255,12,9905838417828124001,13689865687101698823
255,13,12917861649560670292,14279970082175782440
255,14,13499286486479998811,3955681557703600517
255,15,10252814127990491893,10722778974525378163
255,16,17989998298456122611,4250441622844947338
255,17,17184150078601169761,11881922885901855074
255,18,13281765990622546735,17780148368271076957
255,19,2005308034569720653,12311031889688828607
255,20,2395002254352719588,9247923200380831091
255,21,6506514159598444455,7788900524246593716
255,22,3409383997260581447,3672217537265498217
255,23,6949640586760002534,3877131009126628371
255,24,5985237701350170931,15713771659086837248
255,25,6825751875315477367,17583693713607805386
255,26,14579064270956533296,1089556117491158770
255,27,17152135260483432392,4730490452895417722
255,28,9575842858985209374,10019751122842799332
255,29,10310614097587630743,10828808616356306680
255,30,7657899373961639457,11506079787072602920
255,31,14143677612975921104,10230905040224736371
255,32,3580328264338197187,18420016790634570459
255,33,9138583722510690026,4396881090682486528
255,34,15471631435217381758,541201708679598657
255,35,6751870955900560044,6254781135200734413
255,36,4870287920992315377,18213280226646362633
255,37,17334714736118910888,3957863505148516979
255,38,925716396868993143,16412547992226104701
255,39,7737377721203046221,16051955600424338451
255,40,469789079630466639,11492746081347906559
255,41,17651999988181799995,15618018631197119089
255,42,17803757813448009436,5611295259038758725
255,43,15684921606491545807,7835602372730767582
255,44,17267725711214604996,15027852464043822217
256,1,9546063531125666392,8811851708458339311
256,2,17056751411036253705,199785760260615184
256,3,14077256771134472650,3448319145554870322
256,4,8025865964232347538,7411772520890311270
256,5,14937002989314958785,1340114366719259941
256,6,7865276364920738765,2645600302752793408
256,7,5150053827848791075,7523542633310901219
256,8,2774047213015699427,12767864779939895617
256,9,6887249160995614371,16913092735181753922
256,10,15636749111140127954,7836916896392134943
256,11,17530562051876829624,4803258334707103423
256,12,12526592493193156691,15282325945425696133
256,13,13975262722223924571,5170709248727900081
256,14,8448200938493069238,10354706898336796248
256,15,3148015321809911470,17366010294524718422
256,16,5285576920355430504,3707641032578270278
256,17,16661248464719047519,14849945293649359742
256,18,3182041023413737561,567000820420130522
256,19,1836370946079534961,10094898346217852978
256,20,275061844452635261,12339831895722360435
256,21,10976951644420351713,16385459843971254408
256,22,3775936918426714172,1773174887214645373
256,23,14194430581106375007,5932286320909286035
256,24,10808112757866641554,7630417842620252431
256,25,11354474669904419385,11930744851650174217
256,26,14552229034505247327,9353300393612834341
256,27,7699275297625621902,8010956777693097148
256,28,16069575885185993914,16762122635608389184
256,29,3316095618927856935,4900125162660943721
256,30,12701039532760572527,8455398974714959082
256,31,6462606927854712515,4288757184804425053
256,32,924581865712244112,7353679336050650500
256,33,15443147942716047596,16835960783998537829
256,34,6839318371401355712,10256925738850553891
256,35,16265793883619965425,1093505090759438124
256,36,1712978765287637334,12857015986622164381
256,37,5606172173232823378,8396328087307220063
256,38,2431805124860057596,5506789893210965882
256,39,14214907353025271488,11050699946155836166
256,40,17404477554712462974,3400365057363323237
256,41,2781192445377952346,1017668214170940385
256,42,16037118635821330849,134545566480477111
256,43,13786828283509188426,8504479047539846079
256,44,1250553197282822233,4045039381801704045
256,45,2748524573004181398,17655710838320533852
257,1,4090693634617326698,1086665522306446836
257,2,3805703183770663010,7071364068007738978
257,3,13082016345533195864,9032040317070984264
257,4,16223107248738076716,15854787048805902310
257,5,6765454172811839550,15036624968131558755
257,6,2195024864944909818,17386570603156629937
257,7,17631814777302342561,12329810768920335792
257,8,9672175118679229242,2892392972248925573
257,9,4464133854987476234,6974382633624556250
257,10,5040333689018465038,15940051810761082890
257,11,14556176726407160620,1813978510353670422
257,12,1349401443746334584,5812748048864545822
257,13,15468210703796300291,4082221086419367018
257,14,11315428464757864224,11510721676045918267
257,15,4036790164620710668,13712018263009432860
257,16,6046012616673447704,11443653693244401522
257,17,10890050561554376531,15822817175987310594
257,18,13129977437099625606,16922929624357531122
257,19,12938131825042399923,12872122205248034716
257,20,1663370009133703454,7037818146044364021
257,21,15178760926952762193,195828132655475198
257,22,11555794294087877409,1494997915906088933
257,23,9573779437660537203,5944296642593618070
257,24,4735385703005402135,16577890246833519473
257,25,7243042472328194872,1820625069026988096
257,26,17143159851327396542,9927664432850930645
257,27,5565130213213886362,8325882139507855281
257,28,5249573498381099405,6076700151867774350
257,29,15387308914837139348,1908868029470527405
257,30,4886244859044126007,22751456370347843
257,31,14795828360946847444,2573237238300214979
257,32,17199710274353152682,12865765078284483421
257,33,6653471639867670739,3552908812409869964
257,34,18194179978162655962,16997729658873212193
257,35,9462947284755104680,6246128128248818663
257,36,15914717356135842447,6135654321452493181
257,37,2074856849262523699,4021970573730637273
257,38,7026177126280739271,14504343698062336382
257,39,5055383628626783296,14157686707485427137
257,40,654854277330289903,16984284042977547057
257,41,11880962237208809671,3381838486380528984
257,42,11188651212846737420,16940472049802172410
257,43,11552571289589063427,9457328560523853182
258,1,6900500967663011985,18259559284979609499
258,2,5543805745312559643,9149755224880809915
258,3,15351121819461211849,14754995922324774242
258,4,18366189267569917165,10318489511191545174
258,5,11562078571087425469,77193394306666040
258,6,14968839360595005467,15668407664327510320
258,7,2539604823440330126,9867170011796226253
258,8,10866744698822523958,291116238329021158
258,9,2591519015553670834,13828748668778448705
258,10,3679355527119307434,7437594874731759123
258,11,17741485880290770727,5836597654709645068
258,12,11928111062862991347,2081191592099824708
258,13,5872579916379638220,8592052170012427439
258,14,7904928352593469954,354026375104718290
258,15,17659986220039214208,403127441553116065
258,16,13018385365821393504,17061654860933912219
258,17,14640181901842374358,13772847515275633553
258,18,18409140511347815568,97300628425419854
258,19,13121437394800908689,15182628475373309036
258,20,11747932944695154975,11543566271154624237
258,21,5103761497249091410,7105202472634128496
258,22,1452853029833829240,13336892039731784258
258,23,3066688403690188018,15939865917383785588
258,24,12019107633579892857,1540360180789171166
258,25,513612595961572275,98998344878571981
258,26,18299442186184607172,7721146129143089863
258,27,7419010889493868912,6464524999362896912
258,28,9539910691223493093,1525911939502159413
258,29,7216529397110651324,3404416626449372053
258,30,15447338609895992096,8057094606718957983
258,31,15965050864583190608,10767979430114610874
258,32,17914074306651711196,7465609636032922137
258,33,504965398728257287,12745943086665326190
258,34,1222627756951731580,1599349155093008016
258,35,12351378363595424718,13928331198923600171
258,36,10634738098424860383,1595714745252857392
258,37,13776165271917707690,8177077362380082220
258,38,14508631706232441777,8079639564352801803
258,39,2572510121942493747,4478086986516425245
258,40,13228159729310576520,5677663003666412671
258,41,618891318758043117,10668708744476070267
258,42,1902143180263252486,3084017155598570663
258,43,5365418884929743156,18404083159723631744
258,44,8669056616118733136,1263638920299733113
258,45,14388518850647432856,13254793401879836365
259,1,1917463807096890817,18216084115422694835
259,2,8968084910667699722,2889109945636674497
259,3,9837222170920101331,18205843695227181301
259,4,7234361424989090915,18308192023809125048
259,5,10746907277215160426,17581262728490439416
259,6,631535856833956158,7647851635007904904
259,7,5037711323496763401,16682398164545908471
259,8,15560491457463215868,6477338077216042635
259,9,4724516029924399953,5575624286053572351
259,10,14499098164642967851,5186193670620535826
259,11,9175155698047450757,12841430466800136202
259,12,11986162040614941423,11171872522961730163
259,13,11643426340686016765,15029629690888283499
259,14,12276755125871844155,3116304120671801459
259,15,3319318194582896296,15003454612491662692
259,16,1867520365082165098,9175616820159494027
259,17,5215002500003881878,17957815719181609798
259,18,10159569834035300627,16511392678269872627
259,19,11297787919164935344,18298342007522847118
259,20,2594272057972235277,5404330034243998405
259,21,11325099000969969191,14431378514820595898
259,22,10563871984561010266,13454098803611255918
259,23,5991221942208526793,5867402382002637211
259,24,1459479197672039249,1238597873529092450
259,25,15488096833008692455,10350044584415450846
259,26,16202226282543554439,7103918577752022778
259,27,574830671489463159,16835076933379397271
259,28,14913192570263402203,11775299379919732598
259,29,12202714944934843505,2757587444806010445
259,30,11412311005188318417,12810525177538264774
259,31,11141044938621227439,12846824620023974156
259,32,10444080267852175264,14200170517640660393
259,33,3065081245406596215,7361959015007575752
259,34,17049416047097970284,15950811984002168939
259,35,13320112249126825661,5755006295661097813
259,36,5571122252611138038,18222283158602082118
259,37,9757289622400384618,11307104973285100403
259,38,14789310660813387831,1760717808802269975
259,39,16072838051972070372,8516377925808673426
259,40,17417709237906322170,12373647054859585094
259,41,7714326602559806887,14543213016422572926
259,42,16254413381459761637,6338637249719540922
260,1,12013016410830045379,14321338089398437078
260,2,1103116763557322277,6073420543442416481
260,3,15151314184823981154,15515977220628682751
260,4,14424619735312581648,11876106187244170205
260,5,16452910240231677908,1032272578423270209
260,6,10146258281426409908,10916983546359704078
260,7,14331485601754585926,9292453535344310239
260,8,13830924523302622777,1218530417803210920
260,9,894221986197796267,2774835618133668640
260,10,4368894307029788945,614001391608909800
260,11,15914022497235950873,13768889770418824335
260,12,14266385318487522141,6950563187671896969
260,13,5924834968963085340,2141877105085166312
260,14,17775705809143899756,11980373248972332027
260,15,12008408700426932023,2611550284414735551
260,16,7649873774269002316,13219662453522842646
260,17,16688121158947477719,3258212939972674498
260,18,12190483794602206975,13288857190963651667
260,19,2029688917822837764,4939948768100157161
260,20,18352966303170318497,2990190369455706444
260,21,12510012504413103772,7158679729787787491
260,22,3046755568736304687,14703411702823927101
260,23,17702941121679333192,13885661014829165216
260,24,13651890593633658227,12938186942344066807
260,25,3358640956592005698,15283064451748687392
260,26,9647329924870298895,4483683487020064773
260,27,12907323226129923644,13129870582378503928
260,28,16749270550462836021,4548276502795788487
260,29,17750018157280852365,18437253412017876287
260,30,17835970444143998213,4138864291780740130
260,31,14137919973350450088,17896592623312992623
260,32,11153733292424313770,820625107409063671
260,33,8138171803031600063,1467770105269332265
260,34,4331955935639534284,6025575947472723681
260,35,10383477063957266213,7967879424571271921
260,36,6587502124428623321,13914953580157624258
260,37,4530875070934965706,15494018531890509918
260,38,7173641060007071758,6403304161414367170
260,39,4517062331454292519,6923037329207538519
260,40,3618604417151792763,15640567810418645425
260,41,15192504815148686715,8333472188106110913
260,42,5676683248080927,1400096608837267218
261,1,5584992076708097717,10489152716978327523
261,2,11185095688591379377,7790159880695144417
261,3,16166449447824326579,8267331887782954271
261,4,2744114825640478739,16402994036211349063
261,5,2932383602293679170,18135082834389237316
261,6,3322370879825636381,15860467312702462191
261,7,6522843261947699634,16632608154794653063
261,8,16205094501178234238,3731886246064951150
261,9,7628684681900806619,2948225478519890334
261,10,4054494224927827298,467389297404798223
261,11,7550800733210554680,1382874527141140239
261,12,13965121988678268991,13661979419614449917
261,13,4780580335913628154,2985766430812381280
261,14,9092862896268406071,12710621249997207823
261,15,4223667175535138936,16370476683225875055
261,16,12356653173202668172,7158268412283074300
261,17,10982642776855320796,4720411085449243834
261,18,12073864389401343607,12274823232366796432
261,19,16028815103949592129,974061802408097404
261,20,10636309570497390808,1946143856592873159
261,21,14564403867922874461,16592995331999549616
261,22,2830940748448311271,8181834233045888419
261,23,13963805925891507461,4789751407941961971
261,24,11411936463811380423,1591268217941892357
261,25,16388365795182804371,2320698876582251136
261,26,1172726901183775974,10573591749721053538
261,27,13759876749392814438,9659379303212274827
261,28,17935695899297638294,13780558210021742902
261,29,5522931191474432224,15143307933159642918
261,30,9986999783120717058,12442221340760033417
261,31,18206380657160130046,9981030732703227109
261,32,1389994348869253261,3016721695098337213
261,33,91276669942395206,16610781683545187231
261,34,17639864130984713754,12857771965560444655
261,35,1605601763306694619,3281510113699298413
261,36,13317332890168070147,7935382834243184019
261,37,6936344563836168026,13631824351453723101
261,38,5614313966618674023,1603692769214341200
261,39,1189214148640293581,15398817289207340486
261,40,17123397490618399218,3171827176477353253
261,41,14584189608711642519,3547791625647286041
261,42,9447219972470932659,11277228882634690547
261,43,7588441666779440072,7036250482806827996
262,1,17981821958559171650,15097026118724661430
262,2,11791891003611433606,17860648777813338145
262,3,6626885182770079246,5182966747420294889
262,4,18415349803943381601,5613801998350482596
262,5,2069270823418878228,6725091816597360638
262,6,11590532104205975955,4067415292594708752
262,7,5012569098170560342,14183491767310495490
262,8,9598209553309753433,15175230592872917332
262,9,1198973843066486376,8377128597020175013
262,10,3737138927859808508,2613521400019938800
262,11,1421049653358003283,14095571988781789151
262,12,3259191622612575751,12759308948599940604
262,13,8661921609042370374,15966220790111190080
262,14,7576765591598404736,868792177152577359
262,15,16426553340268552155,2570958732572871954
262,16,5020379269752117057,15758923517060158075
262,17,14620218696209394249,6789297535697366329
262,18,1285419774548632029,4517190377748946895
262,19,13882748700264870333,10745894358479592792
262,20,6025752707043506422,15713618453166955116
262,21,6088669004519208692,8033486738654892643
262,22,9987700060141153293,4902915868735938595
262,23,14753663781567421783,1938079983809171697
262,24,15454569538530844656,14337559080025378871
262,25,9914230049051885274,13015351457425132877
262,26,302193980259586104,16130991345834838773
262,27,15378401321874105913,11701391683487071475
262,28,16887873491143912830,6271173415534929863
262,29,8885312897038649519,16737879241326901678
262,30,9940162912344101678,15928101653675507619
262,31,3245795778806861247,1864733199845115434
262,32,11216715084758443793,670329514636054194
262,33,351300023618380451,11646355035452542101
262,34,13903142665910167068,6162243544289843582
262,35,7886427172780816593,14105847576949208110
262,36,4152087125808862639,1429946414846027605
262,37,6796503132949520407,10568508842344204936
262,38,13776540059805679878,707232501104867647
262,39,17464078972541745564,3916415939278162870
262,40,13921197174475974949,14391787747567509782
262,41,12871821499629867530,3805350243100578253
262,42,2112317891809276757,1596757297680169050
262,43,11580702378613065476,4110610013901422289
262,44,5345745851711670931,8268376109722807296
263,1,1496731154491923135,10691636634350978990
263,2,10431165201355957865,12249203276684578413
263,3,15931092210376393286,12642342308689371612
263,4,17124097636607946461,5321658767303603444
263,5,11472108672918620314,684017842695319757
263,6,16264790804911854843,13679826797788110600
263,7,9116131523841578201,10666334625272155479
263,8,9512661374203614496,12668246354582945105
263,9,12164633737657658610,6006495748028282636
263,10,8282098103076997229,17003411432594277707
263,11,3208398218706443901,202912489518579636
263,12,15064261947091056798,13279356838410875037
263,13,886326390709340996,6274509643501601123
263,14,14346661045961894300,12862091434676547214
263,15,18062386434484511031,13680847883785426670
263,16,831412605361760254,4731819901227139870
263,17,10608091605359198758,922466122412236489
263,18,7989190021038809145,12860625663562310301
263,19,15302638019889141949,16415389161434655571
263,20,478361397792969973,11669034258546126935
263,21,4715963373507541329,5461972548250195838
263,22,15764958916577242248,1781306075553096945
263,23,9565101069378617030,11166724961376011748
263,24,13995022832474585475,13158069622091915903
263,25,17307961239911547954,4064661426219463729
263,26,1167789887911675348,870354336184409745
263,27,48721086570515896,3479453045432303256
263,28,2200401494731487716,10645550974348914309
263,29,5752902627203165345,12207792243876888780
263,30,8631790693339086212,17262212960268723331
263,31,11415556792339342212,17630739373678959478
263,32,4976720509297006857,2319908924684451373
263,33,12501009307835993750,12087467017673255831
263,34,1918037530632879308,11883410786213080802
263,35,11502335069151526549,3953849087742929720
263,36,15543178929272959188,11508403609376220188
263,37,9062197222578228981,18355425133033855615
263,38,7063175581269250207,16657567926222956458
263,39,10263469122577987369,9966554607950010681
263,40,4545161494606294430,335397590614535232
263,41,3750857693859009133,5902174016816657336
263,42,3465196099033530599,7349402009558215385
263,43,12672373311637083088,6537609797629107420
263,44,11277506981455410321,2473438232265661962
263,45,12586903343370789344,12440569268653329729
264,1,5071975707658540283,15132429894943164523
264,2,5701273286876687356,14098608017545601858
264,3,13779620282752647426,17199900198930625842
264,4,13273280542728998352,11962558171825792534
264,5,8117885225825713173,16553577044298659410
264,6,9804074169834758292,11095061456043277452
264,7,827084448328510002,4998007813074736639
264,8,4457068352926087283,5889899295124593489
264,9,11999905776504453572,8630997046412398277
264,10,1466706737125415066,16806824845278735817
264,11,9964480114613706372,673189399298856906
264,12,7540217719045304815,16091589389374631706
264,13,5516229443468671137,2521581056596043613
264,14,6312904310689104677,14655681838612191370
264,15,11226538363452194382,9322908768294772440
264,16,1048714787166015162,3427313944960666659
264,17,16104493042876718874,5727417040787438635
264,18,14040619760931424426,11540374232143330207
264,19,11293633000069644407,14402822303513486298
264,20,7918807648474612102,1810008589111321747
264,21,2514688187770403001,7492592330634334215
264,22,11400634841691312152,8844764960431507117
264,23,1226433106652024299,18240780187216733073
264,24,9957141702560254342,17951565388479979594
264,25,13639654728964230731,5386012312560906621
264,26,15368617232244725240,17835349018799237915
264,27,3085102393414869233,16105579592652526565
264,28,9521986746773224439,3484762058643956405
264,29,5193049484598785616,4720247513629979211
264,30,16846826182110145233,12701272717372248531
264,31,10229750002552939086,12259310236222265769
264,32,775108397438624347,11159077660836466491
264,33,11355083110318917217,7864398894191925958
264,34,5646647184339330021,8273981297970375718
264,35,6374111388852657986,10667254708359442896
264,36,5622921227850961847,12821951842766544190
264,37,1366552172436273747,15377060750779718223
264,38,7998613210976631108,3141650540350249567
264,39,15922578588598245904,14233035290940574028
264,40,10764460862958459810,17443110058656657390
264,41,512132067663684740,3736716776092536226
265,1,122488833944975641,2974641735780836642
265,2,2685765035541050016,525115693036925473
265,3,89210779166728177,1413876674459392282
265,4,7005631829656445665,10716221697993410549
265,5,5073484734341218551,14301087322104673121
265,6,7244130761000903564,15536996623516241604
265,7,9845328984853218257,10005087848908995422
265,8,447578920167689225,9828099543421766661
265,9,4263364904436666510,7250980986720690648
265,10,15234568681082090876,6004769553713937663
265,11,3387346616052470798,1393942981876344512
265,12,1312036142110919200,3819876245367926985
265,13,11891096978183355116,4815808981166200429
265,14,10776618311721162317,16968488573024500271
265,15,1604622553216779175,16567471488897676087
265,16,4458503711526856039,461879577859149203
265,17,2694341654429072769,15983773190182659194
265,18,884865690022304809,3706852907237992296
265,19,15080496950019669407,5483274392560673699
265,20,6543684046626336272,11380751552684344634
265,21,10165690295229537399,11453862130188624149
265,22,11498828291552978698,242969465152719243
265,23,8245514775217441831,7052393388426142198
265,24,7109132458995601934,8151367635762102874
265,25,8570348283400735899,256470184302892062
265,26,4813163944161476004,15770103486747215651
265,27,18160886507979388441,17530850672408165648
265,28,17331750093304254125,10045574248904740783
265,29,4059390873029867482,3124675387643498720
265,30,6421736067912775524,10471962222600683191
265,31,16255020274544267400,16600075539181299568
265,32,14918801803551336567,15122363293467895573
265,33,3336072613036754289,11345301090657869910
265,34,3419310428127279608,355266689115047871
265,35,1356359837271162211,14453462886673475401
265,36,11199338257650908628,2323421551365675838
265,37,4831087132997378954,11733864122889443725
265,38,15592087593945841793,3376675092486437529
265,39,9688157394664307799,17429509509807823175
265,40,18245353925839163392,6991706974595713501
265,41,7122270183102998082,8043316857498479220
265,42,2698994886582676421,9642713955982620507
265,43,7748289678163157717,1074903534401441140
265,44,16196415202997807538,9541933888185489199
266,1,272130499588350674,7702115569147735385
266,2,4494930551491133977,4289720166209661277
266,3,6420583283044013676,7478099096259295918
266,4,16465804305563963079,6276641451663200743
266,5,15768022398039771461,7084059350169502323
266,6,13750534806509771756,7908552445551555586
266,7,2178246196549322507,2675145907255433742
266,8,3054137837136304592,8791825924822127257
266,9,1305444391941803432,6034934214990810184
266,10,1320958828855254642,10002425388646116623
266,11,17727365911422544309,6123411179531864792
266,12,8276199891018193953,8738524075271809309
266,13,14362891406976439664,17688692540689481743
266,14,16515349247176476897,5921445298830885500
266,15,14861851545789022410,1624841847585019064
266,16,13801572393025355884,16386376724344245769
266,17,14752874707955427494,15180041133384541439
266,18,2115331214509858564,8133684674921141165
266,19,3691999267070061068,8920344262903311909
266,20,8855778012680600074,17033854396639671332
266,21,11099541307476163684,8846648264172726319
266,22,18041058218416390775,15930302283412228044
266,23,6586445178276675382,11660093528229661685
266,24,599075124453726638,16818241213539885908
266,25,3433070209484442300,597311685918921426
266,26,14257992816712160331,9140762641725561229
266,27,11298815326284839590,6222700989420336851
266,28,12426736997218850273,16350199477247847792
266,29,2929256088726004808,3974152925196769164
266,30,3404568025963301979,4989080266704379825
266,31,17168336184848304616,6550614463531540434
266,32,2655853557345348936,11120599895598964589
266,33,13748781216726255369,2060846880101876297
266,34,430988664658484469,3029262650387653739
266,35,7102276628888468983,6107656119815540781
266,36,11279450398586045470,12560773304749146913
266,37,15032475192498288537,7383498993926900084
266,38,9862618367111432754,16892045100622134058
266,39,3613235940798570220,16398496437230747519
266,40,4302938549964844492,13109331408018335534
266,41,3299675309175653961,266960272527018560
266,42,4971451906286104748,3267422502832047814
266,43,15602497852283495360,10264503983131170159
266,44,1423229165963549711,874439343497195962
266,45,14005541874725828820,11629626740930882325
267,1,12292949013831692672,17261001238906135375
267,2,16434643389931919921,654293597497739013
267,3,2898142557541913374,9997747904605512025
267,4,13267977554163225668,17649295706348994941
267,5,17417590628610441350,13173248488909498153
267,6,1741664467082720910,8053296113337797818
267,7,18443228618197810273,4444333548332072701
267,8,11810570883129951447,9539840040585036852
267,9,7827560481484840292,7986377285479729498
267,10,17592195368744887811,13108255912622459041
