seed,round,pvp_round_index,kind,wave_id,seat_a,seat_b,winner,ticks,timeout,survivors_a,survivors_b
22,3,0,2,wc_wave_03,3,-1,0,195,0,5,0
22,3,0,2,wc_wave_03,4,-1,0,89,0,5,0
22,3,0,2,wc_wave_03,5,-1,0,114,0,5,0
22,3,0,2,wc_wave_03,6,-1,0,117,0,5,0
22,3,0,2,wc_wave_03,7,-1,0,117,0,5,0
22,4,1,0,,0,4,0,481,0,2,0
22,4,1,0,,1,3,0,465,0,3,0
22,4,1,0,,2,7,0,685,0,5,0
22,4,1,0,,5,6,0,800,1,1,1
22,5,1,2,wc_wave_05,0,-1,0,97,0,5,0
22,5,1,2,wc_wave_05,1,-1,0,149,0,5,0
22,5,1,2,wc_wave_05,2,-1,0,246,0,5,0
22,5,1,2,wc_wave_05,3,-1,0,205,0,5,0
22,5,1,2,wc_wave_05,4,-1,0,205,0,5,0
22,5,1,2,wc_wave_05,5,-1,0,151,0,5,0
22,5,1,2,wc_wave_05,6,-1,0,204,0,5,0
22,5,1,2,wc_wave_05,7,-1,0,221,0,5,0
22,6,2,0,,0,5,1,424,0,0,3
22,6,2,0,,1,6,0,300,0,4,0
22,6,2,0,,2,4,0,645,0,4,0
22,6,2,0,,3,7,0,800,1,2,1
22,7,3,0,,0,6,0,401,0,4,0
22,7,3,0,,1,7,0,431,0,5,0
22,7,3,0,,2,3,0,800,1,2,2
22,7,3,0,,4,5,1,486,0,0,4
22,8,4,0,,0,3,0,515,0,4,0
22,8,4,0,,1,2,0,699,0,3,0
22,8,4,0,,4,6,0,509,0,4,0
22,8,4,0,,5,7,0,678,0,2,0
22,9,5,0,,0,7,0,666,0,2,0
22,9,5,0,,1,4,0,505,0,2,0
22,9,5,0,,2,5,1,800,1,1,2
22,9,5,0,,3,6,0,598,0,4,0
22,10,5,2,wc_wave_10,0,-1,0,196,0,6,0
22,10,5,2,wc_wave_10,1,-1,0,145,0,6,0
22,10,5,2,wc_wave_10,2,-1,0,239,0,6,0
22,10,5,2,wc_wave_10,3,-1,0,276,0,6,0
22,10,5,2,wc_wave_10,4,-1,0,200,0,6,0
22,10,5,2,wc_wave_10,5,-1,0,224,0,6,0
22,10,5,2,wc_wave_10,6,-1,0,214,0,6,0
22,10,5,2,wc_wave_10,7,-1,0,261,0,6,0
22,11,6,0,,0,1,0,605,0,1,0
22,11,6,0,,2,6,0,618,0,3,0
22,11,6,0,,3,5,1,375,0,0,6
22,11,6,0,,4,7,0,548,0,5,0
22,12,7,0,,0,2,0,700,0,4,0
22,12,7,0,,1,5,0,623,0,4,0
22,12,7,0,,3,4,1,441,0,0,6
22,12,7,0,,6,7,1,603,0,0,3
22,13,8,0,,0,4,0,666,0,2,0
22,13,8,0,,1,6,0,407,0,5,0
22,13,8,0,,2,3,0,654,0,4,0
22,13,8,0,,5,7,0,755,0,3,0
22,14,9,0,,0,2,0,582,0,5,0
22,14,9,0,,1,4,0,545,0,3,0
22,14,9,0,,3,7,1,394,0,0,5
22,14,9,0,,5,6,0,513,0,4,0
22,15,9,2,wc_wave_15,0,-1,0,243,0,5,0
22,15,9,2,wc_wave_15,1,-1,0,256,0,6,0
22,15,9,2,wc_wave_15,2,-1,0,342,0,5,0
22,15,9,2,wc_wave_15,3,-1,0,399,0,3,0
22,15,9,2,wc_wave_15,4,-1,0,326,0,4,0
22,15,9,2,wc_wave_15,5,-1,0,254,0,5,0
22,15,9,2,wc_wave_15,6,-1,0,335,0,4,0
22,15,9,2,wc_wave_15,7,-1,0,291,0,5,0
22,16,10,0,,0,6,0,431,0,4,0
22,16,10,0,,1,2,0,533,0,5,0
22,16,10,0,,3,5,1,423,0,0,5
22,16,10,0,,4,7,0,527,0,3,0
22,17,11,1,,3,0,1,403,0,0,5
22,17,11,0,,0,1,0,556,0,4,0
22,17,11,0,,2,7,1,626,0,0,5
22,17,11,0,,4,5,0,658,0,3,0
22,18,12,0,,0,5,0,652,0,4,0
22,18,12,0,,1,7,0,800,1,1,1
22,18,12,0,,2,4,1,511,0,0,4
22,19,13,0,,0,7,0,629,0,3,0
22,19,13,0,,1,4,0,678,0,2,0
22,19,13,0,,2,5,1,595,0,0,4
22,20,13,2,wc_wave_20,0,-1,0,341,0,3,0
22,20,13,2,wc_wave_20,1,-1,0,322,0,4,0
22,20,13,2,wc_wave_20,4,-1,0,349,0,3,0
22,20,13,2,wc_wave_20,5,-1,0,364,0,4,0
22,21,14,0,,0,4,0,614,0,3,0
22,21,14,0,,1,5,0,609,0,3,0
22,22,15,0,,0,1,1,602,0,0,2
22,22,15,0,,4,5,1,631,0,0,3
22,23,16,0,,0,4,0,526,0,3,0
22,23,16,0,,1,5,0,690,0,2,0
22,24,17,1,,5,0,1,560,0,0,3
22,24,17,0,,0,1,1,773,0,0,1
22,25,17,2,wc_wave_25,0,-1,0,349,0,4,0
22,25,17,2,wc_wave_25,1,-1,0,450,0,3,0
22,25,17,2,wc_wave_25,5,-1,0,703,0,2,0
22,26,18,1,,1,5,0,611,0,3,0
22,26,18,0,,0,5,0,562,0,4,0
22,27,19,1,,0,1,0,505,0,3,0
22,27,19,0,,1,5,0,711,0,2,0
22,28,20,0,,0,1,0,596,0,3,0
22,29,21,0,,0,1,0,767,0,1,0
22,30,21,2,wc_wave_30,0,-1,0,619,0,1,0
22,30,21,2,wc_wave_30,1,-1,0,529,0,1,0
22,31,22,0,,0,1,0,654,0,2,0
22,32,23,0,,0,1,0,707,0,3,0
22,33,24,0,,0,1,0,748,0,1,0
22,34,25,0,,0,1,0,580,0,3,0
23,1,0,2,wc_wave_01,0,-1,0,56,0,4,0
23,1,0,2,wc_wave_01,1,-1,0,56,0,3,0
23,1,0,2,wc_wave_01,2,-1,0,136,0,4,0
23,1,0,2,wc_wave_01,3,-1,0,37,0,4,0
23,1,0,2,wc_wave_01,4,-1,0,82,0,4,0
23,1,0,2,wc_wave_01,5,-1,0,83,0,4,0
23,1,0,2,wc_wave_01,6,-1,0,56,0,4,0
23,1,0,2,wc_wave_01,7,-1,0,73,0,4,0
23,2,0,2,wc_wave_02,0,-1,0,119,0,4,0
23,2,0,2,wc_wave_02,1,-1,0,98,0,4,0
23,2,0,2,wc_wave_02,2,-1,0,167,0,4,0
23,2,0,2,wc_wave_02,3,-1,0,75,0,4,0
23,2,0,2,wc_wave_02,4,-1,0,106,0,4,0
23,2,0,2,wc_wave_02,5,-1,0,128,0,4,0
23,2,0,2,wc_wave_02,6,-1,0,97,0,4,0
23,2,0,2,wc_wave_02,7,-1,0,117,0,4,0
23,3,0,2,wc_wave_03,0,-1,0,118,0,5,0
23,3,0,2,wc_wave_03,1,-1,0,123,0,5,0
23,3,0,2,wc_wave_03,2,-1,0,142,0,5,0
23,3,0,2,wc_wave_03,3,-1,0,121,0,5,0
23,3,0,2,wc_wave_03,4,-1,0,151,0,5,0
23,3,0,2,wc_wave_03,5,-1,0,121,0,5,0
23,3,0,2,wc_wave_03,6,-1,0,119,0,5,0
23,3,0,2,wc_wave_03,7,-1,0,142,0,5,0
23,4,1,0,,0,3,0,435,0,4,0
23,4,1,0,,1,4,0,668,0,1,0
23,4,1,0,,2,6,0,800,1,2,1
23,4,1,0,,5,7,0,670,0,3,0
23,5,1,2,wc_wave_05,0,-1,0,179,0,5,0
23,5,1,2,wc_wave_05,1,-1,0,149,0,5,0
23,5,1,2,wc_wave_05,2,-1,0,271,0,5,0
23,5,1,2,wc_wave_05,3,-1,0,200,0,5,0
23,5,1,2,wc_wave_05,4,-1,0,226,0,5,0
23,5,1,2,wc_wave_05,5,-1,0,181,0,5,0
23,5,1,2,wc_wave_05,6,-1,0,146,0,5,0
23,5,1,2,wc_wave_05,7,-1,0,228,0,5,0
23,6,2,0,,0,1,0,514,0,3,0
23,6,2,0,,2,7,0,779,0,4,0
23,6,2,0,,3,5,1,665,0,0,3
23,6,2,0,,4,6,1,394,0,0,5
23,7,3,0,,0,2,1,800,1,3,4
23,7,3,0,,1,3,0,479,0,4,0
23,7,3,0,,4,5,1,526,0,0,5
23,7,3,0,,6,7,0,618,0,3,0
23,8,4,0,,0,7,1,800,1,3,3
23,8,4,0,,1,2,1,741,0,0,3
23,8,4,0,,3,4,0,800,1,2,1
23,8,4,0,,5,6,0,489,0,5,0
23,9,5,0,,0,4,0,656,0,6,0
23,9,5,0,,1,7,0,789,0,1,0
23,9,5,0,,2,5,1,778,0,0,4
23,9,5,0,,3,6,1,531,0,0,4
23,10,5,2,wc_wave_10,0,-1,0,294,0,6,0
23,10,5,2,wc_wave_10,1,-1,0,192,0,6,0
23,10,5,2,wc_wave_10,2,-1,0,316,0,6,0
23,10,5,2,wc_wave_10,3,-1,0,259,0,6,0
23,10,5,2,wc_wave_10,4,-1,0,264,0,6,0
23,10,5,2,wc_wave_10,5,-1,0,193,0,6,0
23,10,5,2,wc_wave_10,6,-1,0,207,0,6,0
23,10,5,2,wc_wave_10,7,-1,0,266,0,6,0
23,11,6,0,,0,5,1,566,0,0,5
23,11,6,0,,1,6,1,578,0,0,3
23,11,6,0,,2,4,0,763,0,5,0
23,11,6,0,,3,7,1,553,0,0,5
23,12,7,0,,0,6,1,571,0,0,4
23,12,7,0,,1,5,1,474,0,0,4
23,12,7,0,,2,3,0,641,0,4,0
23,12,7,0,,4,7,1,742,0,0,3
23,13,8,0,,0,5,1,730,0,0,4
23,13,8,0,,1,2,1,800,1,1,1
23,13,8,0,,3,4,0,640,0,2,0
23,13,8,0,,6,7,0,783,0,2,0
23,14,9,0,,0,3,1,800,1,1,1
23,14,9,0,,1,5,1,636,0,0,3
23,14,9,0,,2,7,0,800,1,2,2
23,14,9,0,,4,6,1,502,0,0,5
23,15,9,2,wc_wave_15,0,-1,0,452,0,5,0
23,15,9,2,wc_wave_15,1,-1,0,279,0,5,0
23,15,9,2,wc_wave_15,2,-1,0,470,0,4,0
23,15,9,2,wc_wave_15,3,-1,0,256,0,5,0
23,15,9,2,wc_wave_15,4,-1,0,471,0,4,0
23,15,9,2,wc_wave_15,5,-1,0,286,0,5,0
23,15,9,2,wc_wave_15,6,-1,0,218,0,6,0
23,15,9,2,wc_wave_15,7,-1,0,330,0,5,0
23,16,10,0,,0,2,1,800,1,2,4
23,16,10,0,,1,4,0,620,0,3,0
23,16,10,0,,3,6,1,710,0,0,1
23,16,10,0,,5,7,0,708,0,4,0
23,17,11,1,,2,3,0,629,0,4,0
23,17,11,0,,0,1,1,570,0,0,3
23,17,11,0,,3,7,1,800,1,1,3
23,17,11,0,,5,6,0,647,0,2,0
23,18,12,1,,5,3,0,503,0,5,0
23,18,12,0,,0,7,0,800,1,3,2
23,18,12,0,,1,3,0,539,0,3,0
23,18,12,0,,2,6,1,800,1,1,2
23,19,13,1,,7,1,1,703,0,0,3
23,19,13,0,,0,3,0,777,0,3,0
23,19,13,0,,1,6,1,503,0,0,3
23,19,13,0,,2,5,1,800,1,2,3
23,20,13,2,wc_wave_20,0,-1,1,716,0,0,1
23,20,13,2,wc_wave_20,1,-1,0,492,0,2,0
23,20,13,2,wc_wave_20,2,-1,0,769,0,1,0
23,20,13,2,wc_wave_20,5,-1,0,532,0,3,0
23,20,13,2,wc_wave_20,6,-1,0,470,0,2,0
23,20,13,2,wc_wave_20,7,-1,0,644,0,1,0
23,21,14,0,,0,6,1,775,0,0,3
23,21,14,0,,1,2,1,800,1,1,3
23,21,14,0,,5,7,0,800,1,4,2
23,22,15,0,,1,6,1,477,0,0,4
23,22,15,0,,2,5,0,800,1,5,2
23,23,16,1,,6,2,0,800,1,2,1
23,23,16,0,,2,5,1,800,1,3,3
23,24,17,1,,2,6,0,797,0,4,0
23,24,17,0,,5,6,0,643,0,3,0
23,25,17,2,wc_wave_25,2,-1,0,636,0,3,0
23,25,17,2,wc_wave_25,5,-1,0,689,0,3,0
23,25,17,2,wc_wave_25,6,-1,0,497,0,1,0
23,26,18,1,,6,5,1,800,1,2,2
23,26,18,0,,2,5,0,800,1,3,3
23,27,19,1,,5,6,0,800,1,3,1
23,27,19,0,,2,6,0,800,1,2,1
23,28,20,1,,2,5,1,800,1,3,3
23,28,20,0,,5,6,1,800,1,1,2
23,29,21,1,,6,2,0,800,1,1,1
23,29,21,0,,2,5,0,800,1,5,2
23,30,21,2,wc_wave_30,2,-1,1,670,0,0,3
23,30,21,2,wc_wave_30,5,-1,1,607,0,0,3
23,30,21,2,wc_wave_30,6,-1,1,431,0,0,3
23,31,22,1,,5,6,0,800,1,3,1
23,31,22,0,,2,6,0,788,0,4,0
23,32,23,1,,2,5,0,800,1,4,3
23,32,23,0,,5,6,0,800,1,2,1
23,33,24,0,,2,5,0,800,1,3,2
23,34,25,0,,2,5,0,800,1,5,2
24,1,0,2,wc_wave_01,0,-1,0,37,0,4,0
24,1,0,2,wc_wave_01,1,-1,0,82,0,3,0
24,1,0,2,wc_wave_01,2,-1,0,76,0,4,0
24,1,0,2,wc_wave_01,3,-1,0,82,0,4,0
24,1,0,2,wc_wave_01,4,-1,0,94,0,4,0
24,1,0,2,wc_wave_01,5,-1,0,35,0,4,0
24,1,0,2,wc_wave_01,6,-1,0,81,0,4,0
24,1,0,2,wc_wave_01,7,-1,0,58,0,4,0
24,2,0,2,wc_wave_02,0,-1,0,99,0,4,0
24,2,0,2,wc_wave_02,1,-1,0,76,0,4,0
24,2,0,2,wc_wave_02,2,-1,0,137,0,4,0
24,2,0,2,wc_wave_02,3,-1,0,120,0,4,0
24,2,0,2,wc_wave_02,4,-1,0,124,0,4,0
24,2,0,2,wc_wave_02,5,-1,0,76,0,4,0
24,2,0,2,wc_wave_02,6,-1,0,150,0,4,0
24,2,0,2,wc_wave_02,7,-1,0,92,0,4,0
24,3,0,2,wc_wave_03,0,-1,0,119,0,5,0
24,3,0,2,wc_wave_03,1,-1,0,124,0,5,0
24,3,0,2,wc_wave_03,2,-1,0,94,0,5,0
24,3,0,2,wc_wave_03,3,-1,0,97,0,5,0
24,3,0,2,wc_wave_03,4,-1,0,152,0,5,0
24,3,0,2,wc_wave_03,5,-1,0,105,0,5,0
24,3,0,2,wc_wave_03,6,-1,0,174,0,5,0
24,3,0,2,wc_wave_03,7,-1,0,117,0,5,0
24,4,1,0,,0,5,1,759,0,0,3
24,4,1,0,,1,4,0,539,0,4,0
24,4,1,0,,2,6,0,618,0,5,0
24,4,1,0,,3,7,0,570,0,5,0
24,5,1,2,wc_wave_05,0,-1,0,185,0,5,0
24,5,1,2,wc_wave_05,1,-1,0,200,0,5,0
24,5,1,2,wc_wave_05,2,-1,0,156,0,5,0
24,5,1,2,wc_wave_05,3,-1,0,185,0,5,0
24,5,1,2,wc_wave_05,4,-1,0,273,0,5,0
24,5,1,2,wc_wave_05,5,-1,0,149,0,5,0
24,5,1,2,wc_wave_05,6,-1,0,185,0,5,0
24,5,1,2,wc_wave_05,7,-1,0,226,0,5,0
24,6,2,0,,0,7,0,606,0,4,0
24,6,2,0,,1,3,1,667,0,0,3
24,6,2,0,,2,5,1,703,0,0,1
24,6,2,0,,4,6,1,655,0,0,2
24,7,3,0,,0,2,1,635,0,0,4
24,7,3,0,,1,7,0,657,0,4,0
24,7,3,0,,3,6,0,618,0,5,0
24,7,3,0,,4,5,1,337,0,0,6
24,8,4,0,,0,1,0,800,1,3,2
24,8,4,0,,2,3,0,800,1,5,2
24,8,4,0,,4,7,0,697,0,4,0
24,8,4,0,,5,6,0,374,0,6,0
24,9,5,0,,0,3,1,800,1,1,4
24,9,5,0,,1,5,1,487,0,0,5
24,9,5,0,,2,4,0,779,0,3,0
24,9,5,0,,6,7,0,731,0,4,0
24,10,5,2,wc_wave_10,0,-1,0,421,0,5,0
24,10,5,2,wc_wave_10,1,-1,0,237,0,6,0
24,10,5,2,wc_wave_10,2,-1,0,305,0,6,0
24,10,5,2,wc_wave_10,3,-1,0,299,0,5,0
24,10,5,2,wc_wave_10,4,-1,0,243,0,6,0
24,10,5,2,wc_wave_10,5,-1,0,197,0,6,0
24,10,5,2,wc_wave_10,6,-1,0,260,0,6,0
24,10,5,2,wc_wave_10,7,-1,0,276,0,6,0
24,11,6,0,,0,4,0,625,0,4,0
24,11,6,0,,1,6,0,629,0,4,0
24,11,6,0,,2,7,0,620,0,6,0
24,11,6,0,,3,5,1,474,0,0,5
24,12,7,0,,0,6,0,517,0,4,0
24,12,7,0,,1,2,1,800,1,3,4
24,12,7,0,,3,4,1,800,1,1,1
24,12,7,0,,5,7,0,312,0,6,0
24,13,8,0,,0,7,0,426,0,5,0
24,13,8,0,,1,6,0,581,0,5,0
24,13,8,0,,2,3,0,800,1,5,3
24,13,8,0,,4,5,1,311,0,0,6
24,14,9,0,,0,6,0,372,0,5,0
24,14,9,0,,1,2,1,800,1,2,5
24,14,9,0,,3,5,1,475,0,0,5
24,14,9,0,,4,7,0,494,0,5,0
24,15,9,2,wc_wave_15,0,-1,0,292,0,6,0
24,15,9,2,wc_wave_15,1,-1,0,344,0,5,0
24,15,9,2,wc_wave_15,2,-1,0,419,0,5,0
24,15,9,2,wc_wave_15,3,-1,0,284,0,6,0
24,15,9,2,wc_wave_15,4,-1,0,309,0,4,0
24,15,9,2,wc_wave_15,5,-1,0,215,0,5,0
24,15,9,2,wc_wave_15,6,-1,0,561,0,3,0
24,16,10,1,,4,3,1,692,0,0,4
24,16,10,0,,0,2,0,800,1,4,2
24,16,10,0,,1,5,1,613,0,0,4
24,16,10,0,,3,6,0,575,0,4,0
24,17,11,0,,0,4,0,524,0,4,0
24,17,11,0,,1,3,1,800,1,1,3
24,17,11,0,,2,5,1,650,0,0,5
24,18,12,0,,0,5,1,490,0,0,4
24,18,12,0,,1,4,1,734,0,0,3
24,18,12,0,,2,3,0,800,1,5,2
24,19,13,0,,0,1,0,638,0,4,0
24,19,13,0,,2,4,0,800,1,3,2
24,19,13,0,,3,5,1,528,0,0,5
24,20,13,2,wc_wave_20,0,-1,0,380,0,4,0
24,20,13,2,wc_wave_20,2,-1,0,709,0,3,0
24,20,13,2,wc_wave_20,3,-1,1,738,0,0,1
24,20,13,2,wc_wave_20,5,-1,0,381,0,3,0
24,21,14,0,,0,3,0,674,0,3,0
24,21,14,0,,2,5,1,800,1,3,2
24,22,15,1,,0,5,1,529,0,0,3
24,22,15,0,,2,5,1,644,0,0,5
24,23,16,1,,2,0,0,800,1,3,2
24,23,16,0,,0,5,1,782,0,0,1
24,24,17,1,,5,2,0,650,0,4,0
24,24,17,0,,0,2,0,800,1,2,3
24,25,17,2,wc_wave_25,0,-1,0,486,0,5,0
24,25,17,2,wc_wave_25,2,-1,0,800,1,3,2
24,25,17,2,wc_wave_25,5,-1,0,462,0,4,0
24,26,18,1,,0,5,0,800,1,1,1
24,26,18,0,,2,5,1,800,1,1,4
24,27,19,1,,5,0,0,592,0,2,0
24,27,19,0,,0,2,0,800,1,4,1
24,28,20,0,,0,5,1,785,0,0,2
24,29,21,0,,0,5,1,629,0,0,2
24,30,21,2,wc_wave_30,0,-1,1,638,0,0,1
24,30,21,2,wc_wave_30,5,-1,0,632,0,2,0
24,31,22,0,,0,5,1,674,0,0,2
25,1,0,2,wc_wave_01,0,-1,0,77,0,4,0
25,1,0,2,wc_wave_01,1,-1,0,56,0,4,0
25,1,0,2,wc_wave_01,2,-1,0,82,0,4,0
25,1,0,2,wc_wave_01,3,-1,0,67,0,3,0
25,1,0,2,wc_wave_01,4,-1,0,63,0,4,0
25,1,0,2,wc_wave_01,5,-1,0,82,0,4,0
25,1,0,2,wc_wave_01,6,-1,0,65,0,4,0
25,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
25,2,0,2,wc_wave_02,0,-1,0,138,0,4,0
25,2,0,2,wc_wave_02,1,-1,0,75,0,4,0
25,2,0,2,wc_wave_02,2,-1,0,137,0,4,0
25,2,0,2,wc_wave_02,3,-1,0,97,0,4,0
25,2,0,2,wc_wave_02,4,-1,0,105,0,4,0
25,2,0,2,wc_wave_02,5,-1,0,112,0,4,0
25,2,0,2,wc_wave_02,6,-1,0,100,0,4,0
25,2,0,2,wc_wave_02,7,-1,0,137,0,4,0
25,3,0,2,wc_wave_03,0,-1,0,167,0,5,0
25,3,0,2,wc_wave_03,1,-1,0,86,0,5,0
25,3,0,2,wc_wave_03,2,-1,0,210,0,5,0
25,3,0,2,wc_wave_03,3,-1,0,162,0,5,0
25,3,0,2,wc_wave_03,4,-1,0,99,0,5,0
25,3,0,2,wc_wave_03,5,-1,0,142,0,5,0
25,3,0,2,wc_wave_03,6,-1,0,98,0,5,0
25,3,0,2,wc_wave_03,7,-1,0,137,0,5,0
25,4,1,0,,0,1,1,613,0,0,1
25,4,1,0,,2,6,1,800,1,2,3
25,4,1,0,,3,5,1,744,0,0,1
25,4,1,0,,4,7,1,748,0,0,4
25,5,1,2,wc_wave_05,0,-1,0,211,0,5,0
25,5,1,2,wc_wave_05,1,-1,0,173,0,5,0
25,5,1,2,wc_wave_05,2,-1,0,328,0,5,0
25,5,1,2,wc_wave_05,3,-1,0,167,0,5,0
25,5,1,2,wc_wave_05,4,-1,0,153,0,5,0
25,5,1,2,wc_wave_05,5,-1,0,220,0,5,0
25,5,1,2,wc_wave_05,6,-1,0,173,0,5,0
25,5,1,2,wc_wave_05,7,-1,0,268,0,5,0
25,6,2,0,,0,2,0,746,0,5,0
25,6,2,0,,1,7,1,652,0,0,3
25,6,2,0,,3,4,0,415,0,5,0
25,6,2,0,,5,6,1,800,1,1,2
25,7,3,0,,0,7,1,800,1,1,2
25,7,3,0,,1,5,0,487,0,3,0
25,7,3,0,,2,4,0,800,1,5,1
25,7,3,0,,3,6,1,599,0,0,2
25,8,4,0,,0,6,1,800,1,1,2
25,8,4,0,,1,4,0,539,0,3,0
25,8,4,0,,2,5,0,800,1,6,3
25,8,4,0,,3,7,1,493,0,0,6
25,9,5,0,,0,3,0,421,0,5,0
25,9,5,0,,1,2,1,800,1,2,5
25,9,5,0,,4,5,1,558,0,0,4
25,9,5,0,,6,7,1,800,1,1,3
25,10,5,2,wc_wave_10,0,-1,0,238,0,6,0
25,10,5,2,wc_wave_10,1,-1,0,228,0,6,0
25,10,5,2,wc_wave_10,2,-1,0,452,0,6,0
25,10,5,2,wc_wave_10,3,-1,0,301,0,5,0
25,10,5,2,wc_wave_10,4,-1,0,276,0,5,0
25,10,5,2,wc_wave_10,5,-1,0,298,0,5,0
25,10,5,2,wc_wave_10,6,-1,0,294,0,6,0
25,10,5,2,wc_wave_10,7,-1,0,299,0,6,0
25,11,6,0,,0,5,0,454,0,4,0
25,11,6,0,,1,3,0,592,0,4,0
25,11,6,0,,2,7,0,800,1,5,3
25,11,6,0,,4,6,1,580,0,0,4
25,12,7,0,,0,4,0,369,0,5,0
25,12,7,0,,1,6,0,800,1,4,2
25,12,7,0,,2,3,0,800,1,6,2
25,12,7,0,,5,7,0,655,0,3,0
25,13,8,0,,0,1,0,627,0,5,0
25,13,8,0,,2,6,0,800,1,4,2
25,13,8,0,,3,7,0,775,0,2,0
25,13,8,0,,4,5,1,602,0,0,2
25,14,9,0,,0,7,0,441,0,5,0
25,14,9,0,,1,3,0,518,0,5,0
25,14,9,0,,2,5,0,800,1,6,2
25,14,9,0,,4,6,1,581,0,0,4
25,15,9,2,wc_wave_15,0,-1,0,233,0,5,0
25,15,9,2,wc_wave_15,1,-1,0,393,0,4,0
25,15,9,2,wc_wave_15,2,-1,0,574,0,6,0
25,15,9,2,wc_wave_15,3,-1,0,494,0,2,0
25,15,9,2,wc_wave_15,5,-1,0,344,0,5,0
25,15,9,2,wc_wave_15,6,-1,0,375,0,6,0
25,15,9,2,wc_wave_15,7,-1,0,338,0,4,0
25,16,10,1,,5,3,0,432,0,5,0
25,16,10,0,,0,3,0,404,0,4,0
25,16,10,0,,1,6,0,800,1,2,1
25,16,10,0,,2,7,1,800,1,2,3
25,17,11,1,,2,1,0,800,1,3,3
25,17,11,0,,0,5,0,539,0,4,0
25,17,11,0,,1,7,0,800,1,2,1
25,17,11,0,,3,6,1,564,0,0,5
25,18,12,0,,0,2,0,800,1,4,2
25,18,12,0,,1,5,1,800,1,2,2
25,18,12,0,,6,7,0,750,0,3,0
25,19,13,0,,0,6,0,607,0,4,0
25,19,13,0,,1,2,1,800,1,2,6
25,19,13,0,,5,7,0,717,0,3,0
25,20,13,2,wc_wave_20,0,-1,1,688,0,0,1
25,20,13,2,wc_wave_20,1,-1,1,650,0,0,1
25,20,13,2,wc_wave_20,2,-1,1,764,0,0,1
25,20,13,2,wc_wave_20,5,-1,1,531,0,0,1
25,20,13,2,wc_wave_20,6,-1,1,619,0,0,1
25,20,13,2,wc_wave_20,7,-1,1,520,0,0,1
25,21,14,0,,0,2,0,800,1,5,2
25,21,14,0,,1,7,0,786,0,4,0
25,21,14,0,,5,6,0,800,1,2,2
25,22,15,1,,1,5,1,800,1,1,3
25,22,15,0,,0,5,0,764,0,2,0
25,22,15,0,,2,6,0,800,1,6,3
25,23,16,1,,0,1,0,603,0,5,0
25,23,16,0,,1,6,1,800,1,1,3
25,23,16,0,,2,5,1,800,1,2,4
25,24,17,1,,6,5,1,800,1,1,3
25,24,17,0,,0,2,1,800,1,3,4
25,24,17,0,,1,5,1,800,1,2,2
25,25,17,2,wc_wave_25,0,-1,0,481,0,5,0
25,25,17,2,wc_wave_25,2,-1,1,800,1,2,2
25,25,17,2,wc_wave_25,5,-1,1,572,0,0,3
25,26,18,1,,0,5,1,800,1,1,2
25,26,18,0,,2,5,1,800,1,2,4
25,27,19,0,,0,5,1,693,0,0,4
25,28,20,0,,0,5,1,591,0,0,4
25,29,21,0,,0,5,1,800,1,2,2
25,30,21,2,wc_wave_30,0,-1,1,624,0,0,3
25,30,21,2,wc_wave_30,5,-1,1,533,0,0,3
26,1,0,2,wc_wave_01,0,-1,0,34,0,4,0
26,1,0,2,wc_wave_01,1,-1,0,65,0,4,0
26,1,0,2,wc_wave_01,2,-1,0,35,0,4,0
26,1,0,2,wc_wave_01,3,-1,0,33,0,4,0
26,1,0,2,wc_wave_01,4,-1,0,82,0,4,0
26,1,0,2,wc_wave_01,5,-1,0,56,0,4,0
26,1,0,2,wc_wave_01,6,-1,0,61,0,3,0
26,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
26,2,0,2,wc_wave_02,0,-1,0,86,0,4,0
26,2,0,2,wc_wave_02,1,-1,0,121,0,4,0
26,2,0,2,wc_wave_02,2,-1,0,156,0,4,0
26,2,0,2,wc_wave_02,3,-1,0,73,0,4,0
26,2,0,2,wc_wave_02,4,-1,0,87,0,4,0
26,2,0,2,wc_wave_02,5,-1,0,119,0,4,0
26,2,0,2,wc_wave_02,6,-1,0,98,0,4,0
26,2,0,2,wc_wave_02,7,-1,0,80,0,4,0
26,3,0,2,wc_wave_03,0,-1,0,98,0,5,0
26,3,0,2,wc_wave_03,1,-1,0,157,0,5,0
26,3,0,2,wc_wave_03,2,-1,0,174,0,5,0
26,3,0,2,wc_wave_03,3,-1,0,107,0,5,0
26,3,0,2,wc_wave_03,4,-1,0,132,0,5,0
26,3,0,2,wc_wave_03,5,-1,0,127,0,5,0
26,3,0,2,wc_wave_03,6,-1,0,117,0,5,0
26,3,0,2,wc_wave_03,7,-1,0,142,0,5,0
26,4,1,0,,0,7,1,800,1,1,3
26,4,1,0,,1,6,0,425,0,5,0
26,4,1,0,,2,3,1,800,1,1,3
26,4,1,0,,4,5,0,698,0,3,0
26,5,1,2,wc_wave_05,0,-1,0,183,0,5,0
26,5,1,2,wc_wave_05,1,-1,0,157,0,5,0
26,5,1,2,wc_wave_05,2,-1,0,222,0,5,0
26,5,1,2,wc_wave_05,3,-1,0,136,0,5,0
26,5,1,2,wc_wave_05,4,-1,0,190,0,5,0
26,5,1,2,wc_wave_05,5,-1,0,197,0,5,0
26,5,1,2,wc_wave_05,6,-1,0,200,0,5,0
