seed,round,seat,observation_revision,action,score,deployment_gain,upgrade_gain,trait_gain,role_gain,pair_gain,gold_spent,interest_loss,bench_pressure,accepted,gold_after
1,1,0,3,deploy,1,0,0,0,0,0,0,0,0,1,7
1,1,1,3,deploy,1,0,0,0,0,0,0,0,0,1,6
1,1,2,3,deploy,1,0,0,0,0,0,0,0,0,1,6
1,1,3,3,deploy,1,0,0,0,0,0,0,0,0,1,6
1,1,4,3,deploy,1,0,0,0,0,0,0,0,0,1,6
1,1,5,3,deploy,1,0,0,0,0,0,0,0,0,1,5
1,1,6,3,deploy,1,0,0,0,0,0,0,0,0,1,7
1,1,7,3,deploy,1,0,0,0,0,0,0,0,0,1,6
1,1,0,3,buy,0.163127,-0.0792,0.333333,0,0,-0.333333,0.1,0,0,1,6
1,1,1,3,buy_xp,0.14498,0,0,0,0,0,0.4,0,0,1,2
1,1,2,3,buy_xp,0.149615,0,0,0,0,0,0.4,0,0,1,2
1,1,3,3,buy_xp,0.168735,0,0,0,0,0,0.4,0,0,1,2
1,1,4,3,buy_xp,0.093335,0,0,0,0,0,0.4,0,0,1,2
1,1,5,3,buy_xp,0.26362,0,0,0,0,0,0.4,0,0,1,1
1,1,6,3,buy,0.23973,-0.11088,0.333333,0,0,-0.333333,0.1,0,0,1,6
1,1,7,3,buy_xp,0.189265,0,0,0,0,0,0.4,0,0,1,2
1,1,0,4,buy,1.05419,0.301667,0,0,0.1,0.166667,0.1,0,0.125,1,5
1,1,1,4,buy,1.11498,0.353125,0,0,0,0.166667,0.2,0,0.125,1,0
1,1,2,4,buy,1.04667,0.243,0,0.166667,0,0.166667,0.1,0,0.125,1,1
1,1,3,4,buy,1.40092,0.29445,0,0.166667,0.3,0.166667,0.2,0,0.125,1,0
1,1,4,4,buy,0.83585,0.2412,0,0,0.1,0.166667,0.2,0,0.125,1,0
1,1,5,4,buy,1.11617,0.27,0,0.166667,0,0.166667,0.1,0,0.125,1,0
1,1,6,4,buy,1.16519,0.361667,0,0,0.1,0.166667,0.2,0,0.125,1,4
1,1,7,4,buy,1.06949,0.350075,0,0,0,0.166667,0.1,0,0.125,1,1
1,1,0,4,deploy,1,0,0,0,0,0,0,0,0,1,5
1,1,1,4,deploy,1,0,0,0,0,0,0,0,0,1,0
1,1,2,4,deploy,1,0,0,0,0,0,0,0,0,1,1
1,1,3,4,deploy,1,0,0,0,0,0,0,0,0,1,0
1,1,4,4,deploy,1,0,0,0,0,0,0,0,0,1,0
1,1,5,4,deploy,1,0,0,0,0,0,0,0,0,1,0
1,1,6,4,deploy,1,0,0,0,0,0,0,0,0,1,4
1,1,7,4,deploy,1,0,0,0,0,0,0,0,0,1,1
1,1,0,5,buy_xp,0.099455,0,0,0,0,0,0.4,0,0,1,1
1,1,1,5,sampled_opponent_reposition,0.0416667,0,0,0,0.0416667,0,0,0,0,1,0
1,1,2,5,ready,0,0,0,0,0,0,0,0,0,1,1
1,1,3,5,ready,0,0,0,0,0,0,0,0,0,1,0
1,1,4,5,ready,0,0,0,0,0,0,0,0,0,1,0
1,1,5,5,ready,0,0,0,0,0,0,0,0,0,1,0
1,1,6,5,buy_xp,0.1611,0,0,0,0,0,0.4,0,0,1,0
1,1,7,5,buy,0.055775,0,0,0,0,0.166667,0.1,0,0.125,1,0
1,1,0,5,ready,0,0,0,0,0,0,0,0,0,1,1
1,1,1,5,ready,0,0,0,0,0,0,0,0,0,1,0
1,1,6,5,ready,0,0,0,0,0,0,0,0,0,1,0
1,1,7,5,ready,0,0,0,0,0,0,0,0,0,1,0
1,2,0,6,buy,1.84282,0.45045,0,0.333333,0,0.166667,0.1,0,0.125,1,7
1,2,1,6,buy,1.09886,0.15615,0,0.333333,0,0.166667,0.3,0,0.125,1,4
1,2,2,6,buy,0.128127,-0.09009,0.333333,0,0,-0.333333,0.1,0,0,1,7
1,2,3,6,buy,0.46086,0.12935,0,0,0,0.166667,0.2,0,0.125,1,5
1,2,4,6,buy,0.495525,0.0848,0,0.166667,-0.1,0.166667,0.2,0,0.125,1,5
1,2,5,6,buy,0.320442,0.118437,0,0,0,0.166667,0.2,0,0.125,1,5
1,2,6,6,buy,1.54168,0.41085,0,0.166667,0,0.166667,0.1,0,0.125,1,6
1,2,7,6,buy,0.602315,0.100375,0,0.166667,0,0.166667,0.1,0,0.125,1,6
1,2,0,6,deploy,1,0,0,0,0,0,0,0,0,1,7
1,2,1,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,2,2,6,buy,1.18596,0.3484,0,0,0.1,0.166667,0.2,0,0.125,1,5
1,2,3,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,2,4,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,2,5,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,2,6,6,deploy,1,0,0,0,0,0,0,0,0,1,6
1,2,7,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,6
1,2,0,6,buy,0.494695,0.20275,0,0,-0.1,0.166667,0.2,0,0.125,1,5
1,2,1,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,2,2,6,deploy,1,0,0,0,0,0,0,0,0,1,5
1,2,3,6,buy,0.175347,0.0453375,0,0,0,0.166667,0.3,0,0.125,1,2
1,2,4,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,2,5,6,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,2,6,6,buy,0.4575,0.08735,0,0,0.2,0.166667,0.2,0,0.125,1,4
1,2,7,6,buy,0.31813,0.100375,0,0,0,0.166667,0.1,0,0.125,1,5
1,2,0,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,2,1,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,2,2,7,buy,0.22322,0.051125,0,0,0,0.166667,0.1,0,0.125,1,4
1,2,3,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,2
1,2,4,7,buy,0.180355,0.025,0,0,0,0.166667,0.1,0,0.125,1,4
1,2,5,7,buy,0.05015,0,0,0,0,0.166667,0.1,0,0.125,1,4
1,2,6,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,2,7,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,2,0,7,buy,0.0481,0,0,0,0,0.166667,0.1,0,0.125,1,4
1,2,1,7,buy,0.01969,0,0,0,0,0.166667,0.1,0,0.125,1,3
1,2,2,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,2,3,7,buy,0.06413,0,0,0,0,0.166667,0.1,0,0.125,1,1
1,2,4,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,2,5,7,buy,0.05951,0,0,0,0,0.166667,0.1,0,0.125,1,3
1,2,6,7,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,2,7,7,buy,1.18187,0.259985,0.333333,0,0,-0.333333,0.1,0,0,1,4
1,2,0,8,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,4
1,2,1,8,buy,0.050185,0,0,0,0,0.166667,0.2,0,0.125,1,1
1,2,2,8,buy,0.01995,0,0,0,0,0.166667,0.1,0,0.125,1,3
1,2,3,8,buy,0.097395,0,0,0,0,0.166667,0.1,0,0.125,1,0
1,2,4,8,buy,0.077175,0,0,0,0,0.166667,0.2,0,0.125,1,2
1,2,5,8,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,3
1,2,6,8,buy,0.03356,0,0,0,0,0.166667,0.2,0,0.125,1,2
1,2,7,8,deploy,1,0,0,0,0,0,0,0,0,1,4
1,2,0,8,buy,0.047695,0,0,0,0,0.166667,0.2,0,0.125,1,2
1,2,1,8,buy,0.01073,0,0,0,0,0.166667,0.1,0,0.125,1,0
1,2,2,8,ready,0,0,0,0,0,0,0,0,0,1,3
1,2,3,8,ready,0,0,0,0,0,0,0,0,0,1,0
1,2,4,8,buy,0.0981,0,0,0,0,0.166667,0.2,0,0.125,1,0
1,2,5,8,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,3
1,2,6,8,buy,0.092435,0,0,0,0,0.166667,0.1,0,0.125,1,1
1,2,7,8,ready,0,0,0,0,0,0,0,0,0,1,4
1,2,0,9,buy,0.02651,0,0,0,0,0.166667,0.1,0,0.125,1,1
1,2,1,9,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,4,9,sampled_opponent_reposition,0.125,0,0,0,0.125,0,0,0,0,1,0
1,2,5,9,buy,0.015985,0,0,0,0,0.166667,0.1,0,0.125,1,2
1,2,6,9,buy,1.34981,0.28006,0.333333,0,0,-0.333333,0.1,0,-0.125,1,0
1,2,0,9,ready,0,0,0,0,0,0,0,0,0,1,1
1,2,1,9,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,4,9,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,5,9,ready,0,0,0,0,0,0,0,0,0,1,2
1,2,6,9,sampled_opponent_reposition,0.183333,0,0,0,0.183333,0,0,0,0,1,0
1,2,1,10,sampled_opponent_reposition,0.183333,0,0,0,0.183333,0,0,0,0,1,0
1,2,4,10,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,6,10,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,1,10,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,4,10,ready,0,0,0,0,0,0,0,0,0,1,0
1,2,6,10,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,1,11,ready,0,0,0,0,0,0,0,0,0,1,0
1,2,6,11,sampled_opponent_reposition,0.0833333,0,0,0,0.0833333,0,0,0,0,1,0
1,2,6,11,ready,0,0,0,0,0,0,0,0,0,1,0
1,3,0,12,buy_xp,1.32929,0.40975,0,0,0,0,0.4,0,0,1,4
1,3,1,12,buy_xp,1.1775,0.353125,0,0,0,0,0.4,0,0,1,3
1,3,2,12,buy_xp,0.875147,0.286425,0,0,0,0,0.4,0.333333,0,1,6
1,3,3,12,buy_xp,1.43199,0.413725,0,0,0,0,0.4,0,0,1,3
1,3,4,12,buy_xp,0.851485,0.27,0,0,0,0,0.4,0,0,1,3
1,3,5,12,buy_xp,1.2335,0.31825,0,0,0,0,0.4,0,0,1,5
1,3,6,12,buy_xp,1.07641,0.27125,0,0,0.1,0,0.4,0,0,1,3
1,3,7,12,buy,1.32973,0.28006,0.333333,0,0,-0.333333,0.0909091,0,-0.125,1,10
1,3,0,12,deploy,1,0,0,0,0,0,0,0,0,1,4
1,3,1,12,deploy,1,0,0,0,0,0,0,0,0,1,3
1,3,2,12,deploy,1,0,0,0,0,0,0,0,0,1,6
1,3,3,12,deploy,1,0,0,0,0,0,0,0,0,1,3
1,3,4,12,deploy,1,0,0,0,0,0,0,0,0,1,3
1,3,5,12,deploy,1,0,0,0,0,0,0,0,0,1,5
1,3,6,12,deploy,1,0,0,0,0,0,0,0,0,1,3
1,3,7,12,buy_xp,1.10176,0.22625,0,0.166667,0.1,0,0.4,0.333333,0,1,6
1,3,0,12,buy,0.24022,0.00088,0,0.166667,0,0.166667,0.1,0,0.125,1,3
1,3,1,12,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,3
1,3,2,12,buy,0.200955,0.03978,0,0,0,0.166667,0.1,0,0.125,1,5
1,3,3,12,buy,1.241,0.264784,0.333333,0,0,-0.333333,0.1,0,-0.125,1,2
1,3,4,12,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,3
1,3,5,12,buy,0.37929,0.05032,0,0.166667,0,0.166667,0.1,0,0.125,1,4
1,3,6,12,buy,0.58265,0.0206,0,0.333333,-0.1,0.166667,0.1,0,0.125,1,2
1,3,7,12,deploy,1,0,0,0,0,0,0,0,0,1,6
1,3,0,13,buy,0.034385,0,0,0,0,0.166667,0.2,0,0.125,1,1
1,3,1,13,buy,0.221715,0.04848,0,0,0,0.166667,0.1,0,0.125,1,2
1,3,2,13,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,5
1,3,3,13,buy,0.19669,0.06552,0,0,0,0.166667,0.2,0,0.125,1,0
1,3,4,13,buy,0.780395,0.0612,0,0.333333,0,0.166667,0.1,0,0.125,1,2
1,3,5,13,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,4
1,3,6,13,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,2
1,3,7,13,buy,0.03078,0,0,0,0,0.166667,0.1,0,0.125,1,5
1,3,0,13,sell_replaceable_bench,0.01288,0,0,0,0,-0.166667,-0.2,0,-0.125,1,3
1,3,1,13,buy,0.050465,0,0,0,0,0.166667,0.2,0,0.125,1,0
1,3,2,13,buy,0.036225,0,0,0,0,0.166667,0.1,0,0.125,1,4
1,3,3,13,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,0
1,3,4,13,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,2
1,3,5,13,buy,0.186855,0.0442,0,0,0,0.166667,0.1,0,0.125,1,3
1,3,6,13,buy,0.04948,0,0,0,0,0.166667,0.2,0,0.125,1,0
1,3,7,13,buy,0.868627,0.1448,0.333333,0,0,-0.333333,0.1,0,-0.125,1,4
1,3,0,14,ready,0,0,0,0,0,0,0,0,0,1,3
1,3,1,14,sell_replaceable_bench,0.02106,0,0,0,0,-0.166667,-0.2,0,-0.125,1,2
1,3,2,14,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,4
1,3,3,14,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,0
1,3,4,14,buy,0.107495,0,0,0,0,0.166667,0.1,0,0.125,1,1
1,3,5,14,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,3
1,3,6,14,ready,0,0,0,0,0,0,0,0,0,1,0
1,3,7,14,ready,0,0,0,0,0,0,0,0,0,1,4
1,3,1,14,buy,0.0224,0,0,0,0,0.166667,0.1,0,0.125,1,1
1,3,2,14,buy,0.039405,0,0,0,0,0.166667,0.1,0,0.125,1,3
1,3,3,14,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,0
1,3,4,14,buy,1.15729,0.1528,0.333333,0,0,-0.333333,0.1,0,-0.125,1,0
1,3,5,14,buy,0.021095,0,0,0,0,0.166667,0.2,0,0.125,1,1
1,3,1,15,buy,0.068375,0,0,0,0,0.166667,0.1,0,0.125,1,0
1,3,2,15,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,3
1,3,3,15,ready,0,0,0,0,0,0,0,0,0,1,0
1,3,4,15,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,0
1,3,5,15,sell_replaceable_bench,0.02222,0,0,0,0,-0.166667,-0.2,0,-0.125,1,3
1,3,1,15,sampled_opponent_reposition,0.146667,0,0,0,0.146667,0,0,0,0,1,0
1,3,2,15,buy,0.02552,0,0,0,0,0.166667,0.2,0,0.125,1,1
1,3,4,15,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,0
1,3,5,15,ready,0,0,0,0,0,0,0,0,0,1,3
1,3,1,16,ready,0,0,0,0,0,0,0,0,0,1,0
1,3,2,16,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,1
1,3,4,16,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,0
1,3,2,16,sell_replaceable_bench,0.040005,0,0,0,0,-0.166667,-0.2,0,-0.125,1,3
1,3,4,16,sampled_opponent_reposition,0.213333,0,0,0,0.213333,0,0,0,0,1,0
1,3,2,17,buy,0.037065,0,0,0,0,0.166667,0.2,0,0.125,1,1
1,3,4,17,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,0
1,3,2,17,sell_replaceable_bench,0.03967,0,0,0,0,-0.166667,-0.2,0,-0.125,1,3
1,3,4,17,sampled_opponent_reposition,0.133333,0,0,0,0.133333,0,0,0,0,1,0
1,3,2,18,ready,0,0,0,0,0,0,0,0,0,1,3
1,3,4,18,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,0
1,3,4,18,ready,0,0,0,0,0,0,0,0,0,1,0
1,4,0,19,buy,0.239827,0.01364,0,0.166667,0,0.166667,0.2,0.333333,0.125,1,8
1,4,1,19,buy,0.025615,0,0,0,0,0.166667,0.1,0,0.125,1,6
1,4,2,19,buy,0.860779,0.177732,0.333333,0.166667,-0.3,-0.333333,0.1,0.333333,-0.125,1,9
1,4,3,19,buy,0.09573,0,0,0,0,0.166667,0.1,0,0.125,1,6
1,4,4,19,buy,0.086805,0,0,0,0,0.166667,0.2,0,0.125,1,5
1,4,5,19,ready,0,0,0,0,0,0,0,0,0,1,10
1,4,6,19,buy,0.078225,0,0,0,0,0.166667,0.1,0,0.125,1,6
1,4,7,19,ready,0,0,0,0,0,0,0,0,0,1,11
1,4,0,19,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,8
1,4,1,19,buy,0.027005,0,0,0,0,0.166667,0.2,0,0.125,1,4
1,4,2,19,buy,0.04163,0,0,0,0,0.166667,0.2,0,0.125,1,7
1,4,3,19,buy,0.073945,0,0,0,0,0.166667,0.1,0,0.125,1,5
1,4,4,19,buy,0.117755,0,0,0,0,0.166667,0.1,0,0.125,1,4
1,4,6,19,buy,0.089145,0,0,0,0,0.166667,0.1,0,0.125,1,5
1,4,0,19,sell_replaceable_bench,0.117873,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,10
1,4,1,19,sell_replaceable_bench,0.032555,0,0,0,0,-0.166667,-0.2,0,-0.125,1,6
1,4,2,19,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,7
1,4,3,19,buy,0.068155,0,0,0,0,0.166667,0.2,0,0.125,1,3
1,4,4,19,buy,0.074425,0,0,0,0,0.166667,0.2,0,0.125,1,2
1,4,6,19,ready,0,0,0,0,0,0,0,0,0,1,5
1,4,0,20,ready,0,0,0,0,0,0,0,0,0,1,10
1,4,1,20,sell_replaceable_bench,0.02204,0,0,0,0,-0.166667,-0.2,0,-0.125,1,8
1,4,2,20,ready,0,0,0,0,0,0,0,0,0,1,7
1,4,3,20,ready,0,0,0,0,0,0,0,0,0,1,3
1,4,4,20,buy,0.041765,0,0,0,0,0.166667,0.2,0,0.125,1,0
1,4,1,20,sell_replaceable_bench,0.0199317,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,10
1,4,4,20,ready,0,0,0,0,0,0,0,0,0,1,0
1,4,1,21,ready,0,0,0,0,0,0,0,0,0,1,10
1,5,0,22,buy,0.03207,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,5,1,22,buy,0.071155,0,0,0,0,0.166667,0.125,0,0.125,1,14
1,5,2,22,buy,0.450972,0.12506,0,0,0,0.166667,0.0769231,0,0.125,1,12
1,5,3,22,buy,0.33596,0.02015,0,0.166667,0,0.166667,0.2,0,0.125,1,7
1,5,4,22,ready,0,0,0,0,0,0,0,0,0,1,5
1,5,5,22,buy,0.558136,0.16028,0.333333,0,-0.3,-0.333333,0.0625,0,-0.125,1,15
1,5,6,22,buy,0.306327,0.09504,0,0,0,0.166667,0.0909091,0,0.125,1,10
1,5,7,22,buy,0.0856261,0.04145,0,0,-0.1,0.166667,0.111111,0,0.125,1,16
1,5,0,22,buy,0.050005,0,0,0,0,0.166667,0.0714286,0,0.125,1,13
1,5,1,22,buy,0.03499,0,0,0,0,0.166667,0.0714286,0,0.125,1,13
1,5,2,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
1,5,3,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,7
1,5,5,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,15
1,5,6,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
1,5,7,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
1,5,0,22,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,11
1,5,1,22,buy,0.0296031,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,5,2,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,12
1,5,3,22,buy,0.07863,0,0,0,0,0.166667,0.1,0,0.125,1,6
1,5,5,22,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,13
1,5,6,22,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
1,5,7,22,buy,0.0862,0,0,0,0,0.166667,0.0625,0,0.125,1,15
1,5,0,23,buy,0.972505,0.249304,0.333333,-0.166667,0,-0.333333,0.0909091,0,-0.125,1,10
1,5,1,23,ready,0,0,0,0,0,0,0,0,0,1,11
1,5,2,23,buy,0.0363117,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,5,3,23,sell_replaceable_bench,0.0161,0,0,0,0,-0.166667,-0.3,0,-0.125,1,9
1,5,5,23,buy,0.0452746,0,0,0,0,0.166667,0.0769231,0,0.125,1,12
1,5,6,23,buy,0.0152117,0,0,0,0,0.166667,0.1,0.333333,0.125,1,9
1,5,7,23,buy,0.0765967,0,0,0,0,0.166667,0.0666667,0,0.125,1,14
1,5,0,23,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
1,5,2,23,ready,0,0,0,0,0,0,0,0,0,1,10
1,5,3,23,buy,0.0782,0,0,0,0,0.166667,0.2,0,0.125,1,7
1,5,5,23,bounded_reroll,0.01,0,0,0,0,0,0,0,0,1,10
1,5,6,23,sell_replaceable_bench,0.101638,0,0,0,0,-0.166667,-0.2,-0.333333,-0.125,1,11
1,5,7,23,buy,0.035115,0,0,0,0,0.166667,0.0714286,0,0.125,1,13
1,5,0,24,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,10
1,5,3,24,ready,0,0,0,0,0,0,0,0,0,1,7
1,5,5,24,sell_replaceable_bench,0.012615,0,0,0,0,-0.166667,-0.1,0,-0.125,1,11
1,5,6,24,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,11
1,5,7,24,sampled_opponent_reposition,0.0666667,0,0,0,0.0666667,0,0,0,0,1,13
1,5,0,24,sell_replaceable_bench,0.02019,0,0,0,0,-0.166667,-0.2,0,-0.125,1,12
1,5,5,24,ready,0,0,0,0,0,0,0,0,0,1,11
1,5,6,24,ready,0,0,0,0,0,0,0,0,0,1,11
1,5,7,24,buy,0.0577638,0,0,0,0,0.166667,0.153846,0,0.125,1,11
1,5,0,25,buy,0.0539267,0,0,0,0,0.166667,0.166667,0,0.125,1,10
1,5,7,25,ready,0,0,0,0,0,0,0,0,0,1,11
1,5,0,25,ready,0,0,0,0,0,0,0,0,0,1,10
1,6,0,26,buy,0.0298911,0,0,0,0,0.166667,0.111111,0,0.125,1,16
1,6,1,26,buy,1.18772,0.240604,0.333333,0,0,-0.333333,0.0526316,0,-0.125,1,18
1,6,2,26,buy,0.332301,0.01116,0,0.166667,0,0.166667,0.111111,0,0.125,1,16
1,6,3,26,ready,0,0,0,0,0,0,0,0,0,1,14
1,6,4,26,ready,0,0,0,0,0,0,0,0,0,1,12
1,6,5,26,buy,0.0312455,0,0,0,0,0.166667,0.157895,0,0.125,1,16
1,6,6,26,buy,0.107324,0,0,0,0,0.166667,0.0526316,0,0.125,1,18
1,6,7,26,buy,0.773951,0.09988,0.333333,0,0,-0.333333,0.0526316,0,-0.125,1,18
1,6,0,26,buy,0.057895,0,0,0,0,0.166667,0.0625,0,0.125,1,15
1,6,1,26,buy,0.303274,0.0806,0,0,0,0.166667,0.111111,0,0.125,1,16
1,6,2,26,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
1,6,5,26,buy,0.0679025,0,0,0,0,0.166667,0.0625,0,0.125,1,15
1,6,6,26,buy,0.0890156,0,0,0,0,0.166667,0.0555556,0,0.125,1,17
1,6,7,26,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,18
1,6,0,26,buy,0.939872,0.160908,0.333333,0,0,-0.333333,0.0666667,0,-0.125,1,14
1,6,1,26,replace_deployment,0.2,0,0,0,0,0,0,0,0,1,16
1,6,2,26,buy,0.07926,0,0,0,0,0.166667,0.0625,0,0.125,1,15
